20250101,125600,93787.09,93810.5,93787.09,93797.62,3.36451,0
20250101,125700,93797.62,93843.99,93797.61,93820.76,5.06814,0
20250101,125800,93820.75,93822.66,93820.75,93820.75,2.36098,0
20250101,125900,93820.75,93820.76,93820.75,93820.76,1.07499,0
20250101,130000,93820.75,93820.76,93784.82,93786.13,2.78699,0
20250101,130100,93786.14,93800,93770.58,93800,4.73667,0
20250101,130200,93800,93839.23,93799.99,93839.23,6.29213,0
20250101,130300,93839.23,93864.07,93815.82,93815.83,6.93362,0
20250101,130400,93815.82,93900,93799.99,93899.99,14.84409,0
20250101,130500,93900,93900,93866.95,93866.96,7.08713,0
20250101,130600,93866.96,93866.96,93821.04,93828.47,4.46284,0
20250101,130700,93828.47,93856.95,93825.39,93825.39,3.4876,0
20250101,130800,93825.39,93825.4,93762.21,93762.21,6.97728,0
20250101,130900,93762.21,93762.22,93680.35,93680.36,5.2125,0
20250101,131000,93680.35,93690.75,93653.16,93689.99,4.05,0
20250101,131100,93689.99,93707.41,93665.75,93665.75,4.7073,0
20250101,131200,93665.76,93677.31,93660.11,93660.12,2.99593,0
20250101,131300,93660.11,93677.15,93660.11,93677.14,3.95317,0
20250101,131400,93677.15,93677.15,93647.84,93658.13,4.80924,0
20250101,131500,93658.13,93703.53,93647.23,93703.53,2.84313,0
20250101,131600,93703.52,93727.28,93703.52,93707.92,4.65202,0
20250101,131700,93706.1,93706.1,93685.35,93692.09,2.4562,0
20250101,131800,93692.09,93692.1,93613.29,93633.49,7.54977,0
20250101,131900,93633.5,93680.49,93633.49,93680.49,3.76923,0
20250101,132000,93680.48,93706.18,93680.48,93688.8,4.18647,0
20250101,132100,93688.79,93688.8,93633.53,93634.54,8.14902,0
20250101,132200,93634.53,93634.53,93600.28,93618.04,3.57024,0
20250101,132300,93618.04,93669.29,93618.03,93669.28,5.4664,0
20250101,132400,93669.28,93669.29,93634.68,93634.69,3.80206,0
20250101,132500,93634.68,93650,93634.68,93634.69,3.18428,0
20250101,132600,93634.69,93663.35,93634.68,93663.34,3.90644,0
20250101,132700,93663.34,93750,93654.92,93730,16.63356,0
20250101,132800,93730,93792.69,93730,93778.89,5.07845,0
20250101,132900,93778.89,93778.9,93729.3,93729.3,3.81745,0
20250101,133000,93729.3,93785.57,93724,93785.57,5.30706,0
20250101,133100,93785.57,93790.88,93784.86,93790.88,4.50806,0
20250101,133200,93790.88,93813,93790.87,93812.99,2.36506,0
20250101,133300,93813,93859.51,93812.99,93836,5.22867,0
20250101,133400,93836.01,93854.16,93836,93854.16,4.14708,0
20250101,133500,93854.15,93888.98,93854.15,93867.1,3.26225,0
20250101,133600,93867.11,93867.11,93822.41,93822.42,5.61064,0
20250101,133700,93822.41,93833.23,93801.88,93833.23,2.86745,0
20250101,133800,93833.22,93857.91,93790.74,93790.74,5.15156,0
20250101,133900,93790.74,93796.99,93774.47,93777.35,2.6958,0
20250101,134000,93777.35,93777.36,93728.53,93771.85,4.15055,0
20250101,134100,93771.85,93819.1,93771.85,93819.09,5.19957,0
20250101,134200,93819.09,93823.87,93797.76,93797.76,3.06055,0
20250101,134300,93797.76,93797.77,93776.16,93776.5,5.67639,0
20250101,134400,93776.51,93776.51,93776.5,93776.51,1.02101,0
20250101,134500,93776.51,93797.77,93760,93760,4.19901,0
20250101,134600,93760.01,93796.11,93760,93796.11,1.54602,0
20250101,134700,93796.1,93891.25,93796.1,93873.74,4.65733,0
20250101,134800,93873.74,93892.26,93873.74,93892.26,1.9752,0
20250101,134900,93892.25,93900,93890.37,93897.18,14.49705,0
20250101,135000,93897.18,93897.18,93887.52,93891.25,3.4746,0
20250101,135100,93891.25,93919.42,93891.24,93912.33,4.80318,0
20250101,135200,93912.32,93924.24,93848,93848,4.27105,0
20250101,135300,93848,93894.22,93848,93880.01,11.83827,0
20250101,135400,93880.48,93887.36,93880.48,93880.48,2.05056,0
20250101,135500,93880.49,93885.6,93880.48,93885.6,3.12268,0
20250101,135600,93885.6,93888.63,93885.59,93887.03,1.58643,0
20250101,135700,93887.03,93953.03,93887.02,93953.02,8.0806,0
20250101,135800,93953.02,94026.16,93953.02,94026.15,41.28414,0
20250101,135900,94026.15,94058.79,94026.15,94031.76,10.32484,0
20250101,140000,94031.77,94150.15,94028.54,94150.15,32.65188,0
20250101,140100,94150.49,94183.38,94141.18,94182.52,18.31927,0
20250101,140200,94183.67,94211.62,94164.02,94197.41,17.53509,0
20250101,140300,94197.42,94361.49,94197.42,94331.68,39.75428,0
20250101,140400,94331.69,94371.73,94312.24,94371.72,26.76221,0
20250101,140500,94371.73,94450.85,94371.72,94445.72,18.61244,0
20250101,140600,94445.73,94445.73,94313.14,94313.15,12.14956,0
20250101,140700,94313.14,94358.96,94244.22,94244.22,7.60031,0
20250101,140800,94244.22,94333.33,94172.82,94333.32,11.12866,0
20250101,140900,94333.32,94346.88,94265.92,94265.92,7.86115,0
20250101,141000,94265.65,94348.09,94256,94348.09,18.23766,0
20250101,141100,94348.08,94348.44,94235.23,94237.49,9.99995,0
20250101,141200,94237.5,94263.04,94220,94259.45,18.38364,0
